index	red ir
9036	23881	27690
9037	23891	27755
9038	23853	27777
9039	23896	27724
9040	23916	27741
9041	23875	27783
9042	23875	27737
9043	23900	27719
9044	23893	27776
9045	23858	27776
9046	23908	27737
9047	23923	27771
9048	23877	27811
9049	23905	27760
9050	23901	27749
9051	23891	27802
9052	23879	27778
9053	23922	27743
9054	23914	27798
9055	23884	27818
9056	23928	27771
9057	23910	27785
9058	23895	27837
9059	23892	27799
9060	23942	27775
9061	23904	27836
9062	23899	27866
9063	23892	27859
9064	23912	27838
9065	23938	27818
9066	23936	27816
9067	23942	27863
9068	23899	27885
9069	23935	27834
9070	23965	27830
9071	23927	27888
9072	23908	27874
9073	23941	27833
9074	23939	27867
9075	23918	27899
9076	23913	27879
9077	23955	27840
9078	23960	27890
9079	23919	27911
9080	23943	27871
9081	23950	27872
9082	23937	27916
9083	23927	27884
9084	23973	27839
9085	23957	27900
9086	23910	27928
9087	23963	27853
9088	23952	27891
9089	23933	27924
9090	23931	27876
9091	23979	27847
9092	23944	27909
9093	23927	27927
9094	23948	27875
9095	23962	27915
9096	23935	27947
9097	23955	27895
9098	23988	27882
9099	23948	27930
9100	23918	27902
9101	23948	27861
9102	23948	27884
9103	23910	27906
9104	23918	27824
9105	23945	27788
9106	23891	27807
9107	23871	27765
9108	23890	27684
9109	23875	27717
9110	23827	27700
9111	23862	27635
9112	23868	27610
9113	23808	27639
9114	23813	27633
9115	23785	27592
9116	23815	27545
9117	23825	27579
9118	23794	27606
9119	23794	27564
9120	23843	27536
9121	23802	27590
9122	23789	27598
9123	23794	27559
9124	23819	27539
9125	23809	27588
9126	23778	27610
9127	23801	27540
9128	23843	27531
9129	23799	27585
9130	23771	27570
9131	23799	27518
9132	23801	27563
9133	23767	27573
9134	23808	27508
9135	23826	27510
9136	23792	27557
9137	23758	27516
9138	23801	27481
9139	23792	27541
9140	23765	27553
9141	23808	27495
9142	23815	27514
9143	23769	27558
9144	23788	27515
9145	23795	27497
9146	23790	27563
9147	23760	27549
9148	23818	27525
9149	23826	27578
9150	23780	27600
9151	23828	27561
9152	23824	27568
9153	23802	27626
9154	23796	27621
9155	23804	27635
9156	23796	27608
9157	23837	27573
9158	23860	27621
9159	23810	27649
9160	23814	27594
9161	23835	27575
9162	23811	27638
9163	23786	27613
9164	23840	27570
9165	23829	27618
9166	23804	27633
9167	23797	27595
9168	23834	27569
9169	23821	27615
9170	23826	27574
9171	23824	27583
9172	23836	27612
9173	23800	27643
9174	23814	27603
9175	23860	27580
9176	23815	27634
9177	23788	27629
9178	23828	27582
9179	23833	27631
9180	23805	27664
9181	23831	27622
9182	23865	27604
9183	23820	27661
9184	23806	27647
9185	23841	27605
9186	23850	27665
9187	23813	27672
9188	23857	27634
9189	23886	27641
9190	23847	27696
9191	23822	27662
9192	23858	27633
9193	23857	27679
9194	23806	27701
9195	23864	27655
9196	23896	27658
9197	23858	27708
9198	23842	27695
9199	23876	27672
9200	23873	27726
9201	23842	27732
9202	23886	27694
9203	23895	27725
9204	23858	27766
9205	23865	27718
9206	23884	27726
9207	23880	27715
9208	23883	27744
9209	23853	27783
9210	23870	27725
9211	23927	27726
9212	23875	27790
9213	23855	27776
9214	23894	27740
9215	23907	27798
9216	23865	27813
9217	23878	27774
9218	23931	27749
9219	23905	27803
9220	23883	27822
9221	23911	27785
9222	23901	27794
9223	23898	27831
9224	23876	27806
9225	23930	27771
9226	23916	27840
9227	23871	27849
9228	23920	27811
9229	23915	27823
9230	23900	27877
9231	23909	27842
9232	23933	27822
9233	23943	27858
9234	23896	27887
9235	23921	27847
9236	23925	27823
9237	23912	27877
9238	23889	27859
9239	23931	27828
9240	23965	27877
9241	23917	27905
9242	23924	27870
9243	23937	27851
9244	23932	27912
9245	23910	27901
9246	23964	27853
9247	23963	27917
9248	23923	27937
9249	23956	27907
9250	23958	27918
9251	23945	27959
9252	23944	27948
9253	23983	27909
9254	23971	27968
9255	23938	27990
9256	23981	27945
9257	23974	27957
9258	23951	27986
9259	23958	27952
9260	24005	27924
9261	23969	27983
9262	23944	27987
9263	23981	27952
9264	23987	27982
9265	23962	28030
9266	23985	27980
9267	24008	27986
9268	23979	28013
9269	23973	28023
9270	24000	28013
9271	23987	28013
9272	23976	28005
9273	23963	27982
9274	23984	27942
9275	23957	27943
9276	23913	27921
9277	23958	27859
9278	23942	27863
9279	23885	27852
9280	23908	27766
9281	23892	27799
9282	23853	27783
9283	23875	27725
9284	23892	27723
9285	23839	27740
9286	23837	27680
9287	23852	27657
9288	23850	27665
9289	23841	27650
9290	23842	27631
9291	23834	27665
9292	23809	27667
9293	23855	27623
9294	23873	27637
9295	23852	27665
9296	23821	27680
9297	23812	27644
9298	23841	27603
9299	23860	27641
9300	23812	27658
9301	23813	27608
9302	23832	27575
9303	23823	27615
9304	23791	27623
9305	23821	27570
9306	23845	27558
9307	23804	27609
9308	23794	27565
9309	23813	27530
9310	23807	27576
9311	23765	27584
9312	23817	27538
9313	23847	27544
9314	23792	27593
9315	23795	27533
9316	23807	27535
9317	23790	27592
9318	23789	27541
9319	23835	27536
9320	23800	27588
9321	23778	27596
9322	23814	27557
9323	23827	27608
9324	23801	27630
9325	23839	27575
9326	23856	27631
9327	23817	27664
9328	23857	27611
9329	23833	27630
9330	23826	27681
9331	23842	27634
9332	23869	27617
9333	23835	27662
9334	23798	27653
9335	23842	27617
9336	23847	27604
9337	23823	27650
9338	23804	27634
9339	23853	27591
9340	23847	27638
9341	23798	27648
9342	23836	27598
9343	23837	27598
9344	23819	27639
9345	23812	27605
9346	23862	27589
9347	23823	27645
9348	23795	27643
9349	23835	27605
9350	23853	27616
9351	23817	27672
9352	23814	27619
9353	23863	27601
9354	23852	27655
9355	23819	27676
9356	23850	27629
9357	23844	27643
9358	23837	27687
9359	23826	27662
9360	23876	27630
9361	23874	27683
9362	23833	27702
9363	23869	27663
9364	23874	27674
9365	23858	27727
9366	23825	27702
9367	23882	27685
9368	23910	27684
9369	23906	27743
9370	23860	27769
9371	23901	27726
9372	23898	27726
9373	23881	27797
9374	23872	27779
9375	23924	27745
9376	23927	27809
9377	23881	27836
9378	23918	27797
9379	23923	27797
9380	23910	27847
9381	23895	27844
9382	23939	27804
9383	23942	27852
9384	23916	27879
9385	23929	27843
9386	23946	27834
9387	23928	27881
9388	23896	27875
9389	23931	27864
9390	23964	27829
9391	23963	27887
9392	23916	27901
9393	23946	27854
9394	23952	27848
9395	23937	27900
9396	23918	27869
9397	23966	27846
9398	23950	27906
9399	23926	27922
9400	23961	27866
9401	23958	27902
9402	23935	27937
9403	23932	27886
9404	23992	27864
9405	23988	27902
9406	23960	27946
9407	23947	27903
9408	23960	27866
9409	23962	27928
9410	23927	27933
9411	23970	27890
9412	23999	27898
9413	23954	27950
9414	23928	27909
9415	23950	27895
9416	23968	27893
9417	23967	27939
9418	23930	27957
9419	23987	27901
9420	23994	27945
9421	23965	27989
9422	23969	27947
9423	23988	27927
9424	23972	28002
9425	23948	27989
9426	23996	27951
9427	24024	27992
9428	23968	28008
9429	23992	27971
9430	23998	27944
9431	23976	28006
9432	23958	27972
9433	24007	27947
9434	24024	27997
9435	23961	28023
9436	23987	27973
9437	23999	27970
9438	23995	28028
9439	23966	28014
9440	24015	27981
9441	24023	28029
9442	23978	28047
9443	24008	28005
9444	24017	28002
9445	24010	28058
9446	23986	28025
9447	24041	27994
9448	24022	28057
9449	23988	28064
9450	24026	27987
9451	23999	28001
9452	23973	28017
9453	23964	27996
9454	23960	27927
9455	23975	27876
9456	23921	27888
9457	23900	27829
9458	23917	27776
9459	23903	27787
9460	23861	27776
9461	23887	27701
9462	23888	27695
9463	23837	27709
9464	23830	27654
9465	23850	27617
9466	23850	27661
9467	23800	27655
9468	23855	27608
9469	23869	27646
9470	23827	27670
9471	23824	27625
9472	23841	27612
9473	23830	27647
9474	23805	27637
9475	23854	27596
9476	23848	27640
9477	23815	27650
9478	23838	27592
9479	23823	27596
9480	23806	27641
9481	23801	27573
9482	23845	27545
9483	23805	27595
9484	23778	27594
9485	23823	27530
9486	23821	27581
9487	23794	27604
9488	23807	27542
9489	23846	27529
9490	23798	27575
9491	23787	27550
9492	23809	27509
9493	23806	27570
9494	23778	27575
9495	23823	27533
9496	23856	27546
9497	23792	27597
9498	23782	27566
9499	23818	27535
9500	23825	27595
9501	23788	27613
9502	23852	27572
9503	23864	27621
9504	23802	27664
9505	23835	27628
9506	23848	27605
9507	23834	27661
9508	23826	27640
9509	23873	27598
9510	23860	27662
9511	23825	27684
9512	23871	27625
9513	23857	27637
9514	23855	27627
9515	23855	27669
9516	23824	27695
9517	23850	27637
9518	23885	27624
9519	23839	27684
9520	23826	27676
9521	23856	27628
9522	23860	27666
9523	23835	27696
9524	23833	27646
9525	23897	27626
9526	23842	27680
9527	23814	27677
9528	23856	27630
9529	23851	27667
9530	23828	27702
9531	23850	27652
9532	23897	27642
9533	23853	27714
9534	23838	27700
9535	23862	27662
9536	23871	27699
9537	23846	27733
9538	23880	27682
9539	23905	27680
9540	23869	27732
9541	23839	27715
9542	23873	27692
9543	23895	27744
9544	23863	27788
9545	23886	27728
9546	23930	27726
9547	23881	27779
9548	23872	27764
9549	23896	27726
9550	23904	27780
9551	23876	27793
9552	23912	27750
9553	23942	27757
9554	23892	27805
9555	23882	27748
9556	23918	27749
9557	23893	27792
9558	23867	27785
9559	23915	27756
9560	23931	27771
9561	23884	27816
9562	23891	27767
9563	23911	27764
9564	23891	27831
9565	23887	27798
9566	23929	27760
9567	23925	27812
9568	23889	27827
9569	23930	27774
9570	23914	27781
9571	23905	27837
9572	23894	27800
9573	23942	27762
9574	23949	27778
9575	23911	27825
9576	23882	27828
9577	23936	27786
9578	23926	27831
9579	23897	27861
9580	23921	27805
9581	23957	27802
9582	23908	27854
9583	23889	27844
9584	23942	27808
9585	23939	27843
9586	23910	27870
9587	23915	27826
9588	23959	27805
9589	23940	27862
9590	23903	27874
9591	23950	27829
9592	23950	27861
9593	23938	27907
9594	23948	27868
9595	23993	27866
9596	23953	27921
9597	23933	27922
9598	23966	27884
9599	23970	27931
9600	23940	27959
9601	23993	27911
9602	24007	27920
9603	23965	27962
9604	23953	27927
9605	23983	27885
9606	23978	27956
9607	23946	27959
9608	23996	27909
9609	24010	27936
9610	23962	27971
9611	23960	27931
9612	23982	27892
9613	23984	27951
9614	23943	27955
9615	23993	27904
9616	24013	27946
9617	23950	27972
9618	23992	27921
9619	23987	27928
9620	23975	27991
9621	23964	27966
9622	24007	27928
9623	24006	27930
9624	24034	27943
9625	23985	27970
9626	23938	27945
9627	23967	27883
9628	23957	27887
9629	23919	27890
9630	23911	27819
9631	23939	27774
9632	23910	27788
9633	23857	27781
9634	23899	27704
9635	23883	27719
9636	23860	27718
9637	23863	27655
9638	23825	27681
9639	23814	27628
9640	23866	27577
9641	23838	27640
9642	23807	27636
9643	23838	27585
9644	23835	27622
9645	23822	27649
9646	23814	27601
9647	23858	27568
9648	23842	27633
9649	23805	27651
9650	23847	27597
9651	23839	27608
9652	23819	27639
9653	23817	27593
9654	23857	27570
9655	23856	27605
9656	23823	27597
9657	23790	27600
9658	23823	27546
9659	23813	27556
9660	23793	27582
9661	23780	27519
9662	23824	27493
9663	23817	27541
9664	23775	27558
9665	23817	27501
9666	23820	27512
9667	23784	27562
9668	23770	27511
9669	23831	27491
9670	23809	27541
9671	23787	27572
9672	23820	27521
9673	23827	27525
9674	23807	27592
9675	23795	27571
9676	23845	27547
9677	23847	27605
9678	23808	27636
9679	23862	27601
9680	23846	27610
9681	23840	27678
9682	23834	27639
9683	23885	27630
9684	23843	27703
9685	23843	27705
9686	23883	27673
9687	23878	27716
9688	23895	27685
9689	23892	27686
9690	23863	27743
9691	23847	27720
9692	23906	27676
9693	23896	27730
9694	23853	27729
9695	23889	27689
9696	23878	27674
9697	23858	27716
9698	23847	27724
9699	23896	27674
9700	23904	27693
9701	23853	27732
9702	23868	27690
9703	23897	27685
9704	23880	27727
9705	23859	27723
9706	23900	27682
9707	23901	27728
9708	23856	27746
9709	23893	27697
9710	23888	27713
9711	23873	27749
9712	23871	27737
9713	23887	27709
9714	23930	27696
9715	23885	27756
9716	23852	27756
9717	23898	27699
9718	23906	27752
9719	23886	27771
9720	23867	27753
9721	23919	27713
9722	23916	27760
9723	23879	27781
9724	23922	27736
9725	23904	27751
9726	23898	27787
9727	23880	27763
9728	23928	27712
9729	23916	27773
9730	23868	27785
9731	23923	27743
9732	23909	27754
9733	23884	27792
9734	23890	27740
9735	23931	27724
9736	23939	27713
9737	23937	27748
9738	23886	27776
9739	23889	27722
9740	23909	27719
9741	23899	27763
9742	23866	27755
9743	23914	27701
9744	23929	27741
9745	23870	27766
9746	23885	27713
9747	23912	27700
9748	23893	27752
9749	23864	27747
9750	23910	27689
9751	23930	27718
9752	23873	27761
9753	23885	27705
9754	23895	27681
9755	23899	27733
9756	23845	27733
9757	23910	27681
9758	23909	27718
9759	23868	27757
9760	23855	27735
9761	23899	27689
9762	23896	27687
9763	23872	27749
9764	23857	27718
9765	23916	27667
9766	23913	27740
9767	23864	27754
9768	23897	27713
9769	23896	27731
9770	23882	27771
9771	23893	27724
9772	23934	27718
9773	23883	27764
9774	23870	27759
9775	23912	27718
9776	23910	27764
9777	23873	27785
9778	23906	27728
9779	23940	27724
9780	23892	27767
9781	23879	27737
9782	23910	27719
9783	23909	27771
9784	23866	27777
9785	23927	27739
9786	23932	27748
9787	23887	27780
9788	23895	27726
9789	23902	27700
9790	23870	27729
9791	23850	27693
9792	23884	27625
9793	23878	27650
9794	23818	27645
9795	23854	27582
9796	23845	27557
9797	23822	27589
9798	23789	27546
9799	23837	27486
9800	23818	27533
9801	23770	27523
9802	23814	27482
9803	23805	27508
9804	23788	27528
9805	23772	27478
9806	23818	27460
9807	23823	27486
9808	23784	27518
9809	23788	27471
9810	23801	27443
9811	23791	27505
9812	23745	27511
9813	23803	27443
9814	23810	27454
9815	23767	27486
9816	23764	27432
9817	23787	27411
9818	23759	27456
9819	23742	27433
9820	23779	27380
9821	23779	27418
9822	23731	27418
9823	23779	27383
9824	23759	27389
9825	23739	27425
9826	23741	27368
9827	23798	27338
9828	23746	27412
9829	23727	27369
9830	23747	27335
9831	23750	27399
9832	23713	27406
9833	23775	27354
9834	23792	27391
9835	23739	27441
9836	23758	27394
9837	23766	27369
9838	23785	27427
9839	23754	27461
9840	23763	27415
9841	23814	27401
9842	23815	27441
9843	23770	27484
9844	23749	27481
9845	23788	27434
9846	23795	27485
9847	23770	27497
9848	23780	27452
9849	23832	27434
9850	23780	27489
9851	23746	27472
9852	23797	27428
9853	23794	27478
9854	23769	27486
9855	23766	27441
9856	23808	27412
9857	23820	27429
9858	23775	27482
9859	23753	27469
9860	23783	27423
9861	23786	27468
9862	23763	27501
9863	23756	27485
9864	23807	27460
9865	23836	27464
9866	23777	27531
9867	23779	27505
9868	23832	27539
9869	23779	27531
9870	23811	27476
9871	23817	27542
9872	23792	27550
9873	23825	27509
9874	23852	27510
9875	23795	27559
9876	23820	27531
9877	23823	27509
9878	23808	27573
9879	23803	27537
9880	23854	27514
9881	23827	27585
9882	23812	27553
9883	23837	27528
9884	23832	27587
9885	23804	27589
9886	23860	27560
9887	23868	27600
9888	23814	27615
9889	23860	27568
9890	23847	27583
9891	23831	27637
9892	23849	27585
9893	23885	27580
9894	23832	27627
9895	23813	27612
9896	23856	27575
9897	23847	27611
9898	23836	27642
9899	23836	27598
9900	23881	27575
9901	23852	27631
9902	23848	27639
9903	23818	27636
9904	23858	27601
9905	23872	27610
9906	23830	27649
9907	23831	27628
9908	23881	27607
9909	23892	27617
9910	23843	27655
9911	23830	27644
9912	23868	27626
9913	23877	27613
9914	23884	27615
9915	23862	27657
9916	23841	27674
9917	23876	27628
9918	23885	27612
9919	23904	27661
9920	23857	27695
9921	23887	27638
9922	23887	27642
9923	23877	27710
9924	23839	27667
9925	23908	27654
9926	23872	27703
9927	23845	27690
9928	23893	27660
9929	23886	27709
9930	23864	27718
9931	23904	27679
9932	23914	27697
9933	23862	27722
9934	23871	27678
9935	23901	27667
9936	23883	27725
9937	23862	27701
9938	23912	27653
9939	23897	27710
9940	23863	27727
9941	23896	27656
9942	23894	27716
9943	23869	27742
9944	23919	27689
9945	23925	27717
9946	23886	27752
9947	23904	27715
9948	23916	27699
9949	23888	27755
9950	23884	27705
9951	23928	27688
9952	23887	27715
9953	23940	27698
9954	23908	27757
9955	23892	27771
9956	23885	27729
9957	23907	27698
9958	23910	27751
9959	23866	27738
9960	23913	27672
9961	23893	27700
9962	23843	27683
9963	23867	27618
9964	23852	27636
9965	23808	27621
9966	23846	27554
9967	23850	27544
9968	23796	27556
9969	23793	27499
9970	23807	27463
9971	23777	27511
9972	23757	27460
9973	23807	27423
9974	23781	27459
9975	23743	27468
9976	23789	27407
9977	23777	27447
9978	23746	27477
9979	23787	27412
9980	23807	27412
9981	23751	27453
9982	23751	27416
9983	23775	27383
9984	23763	27436
9985	23723	27426
9986	23785	27359
9987	23780	27417
9988	23741	27410
9989	23769	27361
9990	23767	27411
9991	23722	27408
9992	23766	27357
9993	23786	27366
9994	23729	27398
9995	23723	27348
9996	23751	27323
9997	23744	27370
9998	23716	27393
9999	23761	27342
10000	23786	27345
10001	23732	27387
10002	23732	27366
10003	23754	27345
10004	23751	27384
10005	23739	27419
10006	23739	27365
10007	23781	27357
10008	23777	27423
10009	23746	27434
10010	23769	27390
10011	23782	27396
10012	23777	27449
10013	23747	27467
10014	23776	27435
10015	23810	27416
10016	23776	27480
10017	23751	27483
10018	23795	27444
10019	23802	27500
10020	23756	27509
10021	23814	27461
10022	23831	27521
10023	23773	27531
10024	23830	27492
10025	23809	27514
10026	23791	27555
10027	23815	27531
10028	23850	27511
10029	23803	27566
10030	23792	27528
10031	23824	27515
10032	23825	27564
10033	23792	27556
10034	23839	27526
10035	23855	27568
10036	23804	27593
10037	23815	27585
10038	23817	27612
10039	23808	27602
10040	23807	27580
10041	23851	27578
10042	23840	27561
10043	23850	27569
10044	23860	27622
10045	23831	27656
10046	23858	27623
10047	23866	27612
10048	23861	27630
10049	23862	27685
10050	23834	27677
10051	23883	27649
10052	23904	27673
10053	23865	27715
10054	23857	27690
10055	23887	27661
10056	23893	27711
10057	23871	27731
10058	23883	27694
10059	23912	27676
10060	23869	27738
10061	23861	27716
10062	23900	27701
10063	23901	27753
10064	23870	27768
10065	23929	27714
10066	23934	27763
10067	23894	27796
10068	23892	27762
10069	23920	27750
10070	23908	27808
10071	23889	27833
10072	23943	27785
10073	23957	27807
10074	23918	27839
10075	23905	27836
10076	23937	27798
10077	23940	27848
10078	23917	27865
10079	23963	27832
10080	23983	27844
10081	23933	27890
10082	23935	27854
10083	23956	27835
10084	23955	27902
10085	23922	27899
10086	23956	27874
10087	23998	27867
10088	23991	27911
10089	23950	27931
10090	23954	27894
10091	23979	27878
10092	23969	27930
10093	23932	27937
10094	23997	27897
10095	24009	27940
10096	23967	27964
10097	23959	27920
10098	23992	27896
10099	23987	27953
10100	23949	27963
10101	23998	27932
10102	24026	27930
10103	23983	27996
10104	23966	27945
10105	23994	27920
10106	23983	27979
10107	23957	27979
10108	24007	27935
10109	24027	27985
10110	23982	28012
10111	24002	27973
10112	23999	27946
10113	23990	28003
10114	23975	28000
10115	24019	27954
10116	24024	27988
10117	23982	28021
10118	23983	27984
10119	24003	27951
10120	24001	28004
10121	23968	28016
10122	24021	27959
10123	24041	27998
10124	23969	28030
10125	24004	27986
10126	24001	27950
10127	24013	28018
10128	23976	28027
10129	24023	27978
10130	24042	28016
10131	23984	28053
10132	24016	27989
10133	24014	27992
10134	23982	28023
10135	23970	27981
10136	24007	27918
10137	23974	27952
10138	23928	27935
10139	23962	27861
10140	23959	27864
10141	23916	27881
10142	23907	27796
10143	23949	27760
10144	23892	27797
10145	23878	27743
10146	23890	27703
10147	23869	27760
10148	23852	27720
10149	23896	27672
10150	23883	27726
10151	23843	27722
10152	23887	27652
10153	23877	27702
10154	23843	27729
10155	23870	27672
10156	23921	27637
10157	23860	27709
10158	23822	27692
10159	23870	27676
10160	23877	27642
10161	23875	27687
10162	23836	27688
10163	23862	27633
10164	23890	27615
10165	23838	27667
10166	23825	27651
10167	23855	27590
10168	23845	27584
10169	23847	27616
10170	23819	27626
10171	23842	27586
10172	23864	27571
10173	23842	27608
10174	23791	27609
10175	23844	27568
10176	23830	27600
10177	23808	27643
10178	23840	27590
10179	23872	27577
10180	23835	27634
10181	23826	27604
10182	23848	27579
10183	23845	27637
10184	23814	27663
10185	23870	27598
10186	23887	27644
10187	23838	27666
10188	23882	27622
10189	23868	27650
10190	23841	27692
10191	23851	27659
10192	23898	27627
10193	23863	27695
10194	23842	27701
10195	23895	27652
10196	23884	27701
10197	23861	27734
10198	23872	27680
10199	23914	27676
10200	23913	27669
10201	23874	27718
10202	23845	27719
10203	23894	27674
10204	23884	27682
10205	23894	27686
10206	23886	27717
10207	23858	27751
10208	23885	27695
10209	23927	27688
10210	23872	27731
10211	23856	27743
10212	23893	27675
10213	23909	27695
10214	23896	27752
10215	23864	27768
10216	23909	27723
10217	23948	27735
10218	23881	27785
10219	23898	27737
10220	23906	27739
10221	23903	27796
10222	23882	27754
10223	23930	27736
10224	23897	27784
10225	23890	27781
10226	23912	27725
10227	23905	27784
10228	23866	27787
10229	23927	27739
10230	23922	27792
10231	23889	27800
10232	23938	27768
10233	23944	27768
10234	23906	27818
10235	23884	27798
10236	23915	27757
10237	23907	27769
10238	23921	27824
10239	23900	27784
10240	23944	27768
10241	23916	27825
10242	23888	27815
10243	23919	27765
10244	23923	27817
10245	23891	27825
10246	23937	27789
10247	23957	27785
10248	23920	27835
10249	23907	27802
10250	23941	27782
10251	23918	27838
10252	23908	27821
10253	23952	27769
10254	23946	27845
10255	23910	27862
10256	23932	27811
10257	23939	27811
10258	23922	27861
10259	23921	27816
10260	23971	27800
10261	23933	27865
10262	23919	27836
10263	23961	27806
10264	23942	27860
10265	23916	27875
10266	23969	27819
10267	23966	27874
10268	23927	27888
10269	23973	27839
10270	23953	27847
10271	23977	27877
10272	23968	27855
10273	23958	27866
10274	23947	27903
10275	23946	27905
10276	23942	27864
10277	23968	27914
10278	23941	27892
10279	23917	27871
10280	23952	27832
10281	23953	27868
10282	23928	27882
10283	23966	27830
10284	23962	27817
10285	23976	27865
10286	23919	27868
10287	23961	27810
10288	23954	27828
10289	23935	27864
10290	23925	27812
10291	23977	27797
10292	23930	27848
10293	23910	27846
10294	23945	27784
10295	23937	27848
10296	23919	27834
10297	23964	27785
10298	23973	27844
10299	23909	27865
10300	23907	27802
10301	23939	27759
10302	23920	27754
10303	23899	27794
10304	23891	27711
10305	23922	27717
10306	23857	27713
10307	23879	27628
10308	23853	27657
10309	23803	27620
10310	23861	27540
10311	23817	27593
10312	23804	27542
10313	23813	27503
10314	23804	27546
10315	23773	27540
10316	23821	27494
10317	23825	27509
10318	23782	27534
10319	23805	27464
10320	23791	27513
10321	23763	27521
10322	23817	27447
10323	23829	27511
10324	23780	27512
10325	23780	27470
10326	23790	27454
10327	23769	27506
10328	23780	27470
10329	23816	27452
10330	23778	27495
10331	23735	27493
10332	23784	27431
10333	23782	27479
10334	23753	27504
10335	23779	27457
10336	23810	27428
10337	23777	27484
10338	23743	27485
10339	23797	27433
10340	23788	27465
10341	23754	27490
10342	23795	27431
10343	23806	27459
10344	23755	27497
10345	23791	27435
10346	23780	27442
10347	23762	27512
10348	23767	27468
10349	23816	27451
10350	23785	27511
10351	23759	27512
10352	23808	27474
10353	23810	27534
10354	23783	27557
10355	23834	27497
10356	23838	27542
10357	23786	27593
10358	23823	27534
10359	23826	27544
10360	23802	27584
10361	23809	27546
10362	23849	27530
10363	23814	27592
10364	23806	27591
10365	23809	27551
10366	23837	27538
10367	23806	27585
10368	23791	27569
10369	23847	27521
10370	23823	27585
10371	23789	27589
10372	23829	27543
10373	23831	27579
10374	23811	27604
10375	23810	27555
10376	23857	27533
10377	23828	27593
10378	23800	27603
10379	23855	27568
10380	23834	27570
10381	23824	27623
10382	23800	27599
10383	23866	27567
10384	23861	27617
10385	23823	27652
10386	23846	27613
10387	23855	27584
10388	23832	27644
10389	23811	27653
10390	23855	27600
10391	23874	27637
10392	23835	27667
10393	23842	27635
10394	23862	27620
10395	23846	27675
10396	23840	27648
10397	23902	27618
10398	23858	27678
10399	23836	27677
10400	23871	27625
10401	23876	27682
10402	23840	27696
10403	23889	27658
10404	23919	27674
10405	23865	27731
10406	23856	27686
10407	23890	27658
10408	23878	27722
10409	23863	27723
10410	23905	27676
10411	23910	27716
10412	23857	27729
10413	23917	27697
10414	23893	27696
10415	23862	27752
10416	23858	27728
10417	23910	27686
10418	23913	27736
10419	23876	27763
10420	23899	27711
10421	23912	27695
10422	23900	27756
10423	23858	27766
10424	23919	27714
10425	23948	27740
10426	23874	27788
10427	23888	27760
10428	23913	27725
10429	23916	27778
10430	23888	27811
10431	23907	27779
10432	23952	27750
10433	23911	27801
10434	23878	27798
10435	23917	27757
10436	23919	27810
10437	23884	27818
10438	23942	27768
10439	23950	27811
10440	23908	27839
10441	23945	27785
10442	23925	27802
10443	23910	27848
10444	23896	27852
10445	23947	27813
10446	23958	27835
10447	23908	27874
10448	23941	27824
10449	23941	27833
10450	23923	27877
10451	23947	27848
10452	23982	27831
10453	23940	27873
10454	23919	27893
10455	23969	27851
10456	23947	27851
10457	23939	27908
10458	23933	27875
10459	23977	27837
10460	23967	27903
10461	23932	27914
10462	23968	27870
10463	23966	27868
10464	23963	27922
10465	23943	27888
10466	23984	27859
10467	23984	27911
10468	23951	27960
10469	23971	27906
10470	23972	27889
10471	23962	27948
10472	23943	27939
10473	23993	27903
10474	24015	27929
10475	23964	27959
10476	23955	27903
10477	23978	27869
10478	23947	27898
10479	23912	27852
10480	23949	27776
10481	23934	27798
10482	23867	27799
10483	23846	27756
10484	23882	27691
10485	23863	27675
10486	23841	27695
10487	23839	27636
10488	23874	27592
10489	23843	27644
10490	23804	27634
10491	23840	27582
10492	23841	27611
10493	23814	27633
10494	23867	27578
10495	23865	27600
10496	23818	27632
10497	23836	27584
10498	23845	27577
10499	23814	27629
10500	23814	27579
10501	23857	27553
10502	23829	27603
10503	23796	27571
10504	23827	27523
10505	23821	27576
10506	23778	27569
10507	23841	27516
10508	23833	27560
10509	23774	27571
10510	23831	27505
10511	23822	27557
10512	23786	27558
10513	23814	27517
10514	23843	27486
10515	23809	27539
10516	23773	27561
10517	23824	27497
10518	23803	27523
10519	23796	27571
10520	23783	27516
10521	23846	27495
10522	23826	27559
10523	23797	27572
10524	23802	27562
10525	23835	27518
10526	23829	27576
10527	23806	27602
10528	23834	27569
10529	23880	27550
10530	23834	27617
10531	23810	27622
10532	23851	27579
10533	23848	27587
10534	23836	27640
10535	23834	27611
10536	23877	27582
10537	23852	27645
10538	23825	27621
10539	23859	27580
10540	23855	27634
10541	23815	27639
10542	23848	27599
10543	23885	27584
10544	23840	27639
10545	23823	27610
10546	23866	27572
10547	23844	27630
10548	23816	27629
10549	23872	27585
10550	23868	27619
10551	23818	27641
10552	23864	27587
10553	23852	27637
10554	23831	27659
10555	23859	27626
10556	23892	27593
10557	23855	27655
10558	23840	27670
10559	23836	27631
10560	23870	27613
10561	23866	27662
10562	23840	27691
10563	23861	27645
10564	23902	27638
10565	23887	27691
10566	23855	27704
10567	23886	27661
10568	23886	27669
10569	23869	27709
10570	23855	27712
10571	23900	27667
10572	23916	27709
10573	23886	27734
10574	23859	27682
10575	23897	27665
10576	23890	27730
10577	23862	27717
10578	23910	27682
10579	23911	27740
10580	23868	27743
10581	23892	27712
10582	23910	27752
10583	23869	27754
10584	23930	27717
10585	23929	27743
10586	23873	27788
10587	23910	27735
10588	23926	27751
10589	23897	27806
