timestamp,red,ir
54421961.0,82722.56612700422,108582.30377014691
54441961.0,82535.46304248177,107884.56638123341
54461961.0,82404.925353169,107435.22642176325
54481961.0,82339.30359043906,107290.45037546943
54501961.0,82352.21515768279,107354.56771274844
54521961.0,82391.94595626292,107523.49495228298
54542961.0,82446.5831681536,107732.7530792637
54562961.0,82508.63568133605,107920.42578596211
54582961.0,82549.22804377772,108096.05055672911
54602961.0,82595.837591955,108257.7567551718
54622961.0,82647.31749603109,108414.01358507035
54642961.0,82685.98140542046,108538.38309632815
54662961.0,82704.23027450158,108587.15498224413
54682961.0,82705.23208980977,108576.75973059985
54702961.0,82692.15042043877,108512.00025676073
54722961.0,82671.94163963362,108458.38285100425
54743961.0,82668.90937307582,108465.69164863961
54763961.0,82684.68836612231,108521.53643856892
54783961.0,82710.00545447925,108620.95109240513
54803961.0,82740.2812803071,108739.27906480135
54823961.0,82783.84974997242,108863.16953576184
54843961.0,82825.89418221271,108977.1567415864
54863961.0,82850.5148699338,109074.66932588011
54883961.0,82878.58382520417,109164.04349079212
54903961.0,82903.17285613934,109273.8705148838
54924961.0,82926.44975300466,109400.20724265315
54944961.0,82958.44897690184,109516.04778312534
54964961.0,82990.23802488804,109629.94693736282
54984961.0,82992.16698922355,109503.26566265969
55004961.0,82884.9960214516,108955.8249240191
55024961.0,82701.28229734524,108315.14079691564
55044961.0,82575.10453355972,107903.37873143781
55064961.0,82525.428654473,107770.71760814244
55084961.0,82529.44212539893,107846.39652705379
55105961.0,82577.18007990885,108017.61410441517
55125961.0,82625.93175719026,108223.27756631268
55145961.0,82676.4847146676,108422.58080708863
55165961.0,82732.39066769046,108599.58329445549
55185961.0,82783.59871188157,108762.60492588376
55205961.0,82838.5633137851,108924.1366579707
55225961.0,82874.0595791609,109046.42572140711
55245961.0,82883.0733681481,109063.26688893518
55265961.0,82872.42035738309,109010.04000797533
55286961.0,82846.39255711893,108934.46472247122
55306961.0,82833.07342762704,108880.24039400458
55326961.0,82835.46299045475,108896.74187485907
55346961.0,82849.2371240304,108956.20313430752
55366961.0,82876.22527305702,109047.16149919588
55386961.0,82910.72436615778,109160.29493560625
55406961.0,82949.16668323865,109272.31946288329
55426961.0,82975.6334960553,109393.5076847446
55446961.0,83001.11475460087,109516.57773663667
55467961.0,83041.05802444418,109639.0732807465
55487961.0,83065.05466718606,109751.71009338864
55507961.0,83089.19514987091,109875.82092053274
55527961.0,83123.1581875108,109927.89695261954
55547961.0,83075.53224544914,109624.83528931068
55567961.0,82930.38130526074,109015.04513296456
55587961.0,82779.80516423541,108484.15021973681
55607961.0,82683.92782919714,108214.18564070147
55627961.0,82658.37929787896,108185.85551941044
55648961.0,82684.91791468271,108315.13201151526
55668961.0,82736.8933855721,108515.84329473344
55688961.0,82794.54342675989,108725.40900380367
55708961.0,82846.89641280539,108919.2394978444
55728961.0,82901.34003871627,109122.45837821036
55748961.0,82957.80727575236,109305.7260053542
55768961.0,83006.7908982804,109433.94973547396
55788961.0,83025.25833565049,109484.76788882796
55808961.0,83011.30570844252,109432.82824012096
55829961.0,82993.63951196251,109343.11397664741
55849961.0,82970.48799146852,109276.82517478979
55869961.0,82956.22393288897,109251.97858465363
55889961.0,82966.95201583557,109291.61766077434
55909961.0,82987.06419955645,109372.47996922614
55929961.0,83015.14431404733,109468.27013473774
55949961.0,83042.87219003218,109582.00436263702
55969961.0,83076.03379422275,109699.679636141
55989961.0,83107.47054519187,109799.21533587741
56009961.0,83127.40912757823,109897.70598243742
56030961.0,83149.27087697174,109982.66324049192
56050961.0,83167.13015505233,110050.7525220977
56070961.0,83189.907665298,110120.47413625073
56090961.0,83168.8147087816,109963.18854345413
56110961.0,83053.7565125858,109427.77506716664
56130961.0,82897.77504209199,108807.1044920304
56150961.0,82767.8345779048,108405.48267482652
56170961.0,82715.03385866812,108281.32682344315
56190961.0,82724.6054835173,108347.84306401148
56211961.0,82760.98493310792,108505.6266529653
56231961.0,82814.45958308643,108693.54482571647
56251961.0,82855.60261790728,108864.87949788288
56271961.0,82896.09950523736,109014.70696907316
56291961.0,82946.58596008184,109161.86353139675
56311961.0,82984.70902056176,109306.04212116267
56331961.0,83011.05376114606,109387.51123907701
56351961.0,83015.9807931039,109376.55667360984
56371961.0,82994.93377159144,109309.42489930989
56392961.0,82970.6816925277,109221.27875606657
56412961.0,82952.96875973119,109165.71871468736
56432961.0,82946.41034261246,109157.57492951283
56452961.0,82959.10681533524,109201.21912558078
56472961.0,82986.85227053934,109301.65489508543
56492961.0,83019.81805316856,109401.06458102152
56512961.0,83048.71406342115,109502.9656634039
56532961.0,83072.87034548764,109614.73422125015
56552961.0,83099.73593139165,109707.8229182006
56573961.0,83121.00538396415,109817.28552987921
56593961.0,83138.98857571263,109919.901477329
56613961.0,83175.57758359943,110014.97227749202
56633961.0,83190.42542841224,109989.10445083622
56653961.0,83108.5710938476,109555.31081167012
56673961.0,82938.09114654327,108872.97572228641
56693961.0,82777.06457414938,108351.28607476794
56713961.0,82698.53930723523,108110.77920040047
56733961.0,82684.2243718355,108101.44778910986
56754961.0,82710.20005430335,108219.80408567454
56774961.0,82757.59396756862,108405.05102224354
56794961.0,82799.03919695177,108589.35983429421
56814961.0,82844.7760173637,108731.7725022886
56834961.0,82887.48086106296,108886.50631793981
56854961.0,82925.01880186619,109035.1916504653
56874961.0,82971.06701697073,109151.37900571621
56894961.0,82995.02293806702,109225.64026564884
56914961.0,82993.43727973715,109217.44780491645
56935961.0,82978.97385062404,109166.52282781649
56955961.0,82959.51406580009,109112.28449081507
56975961.0,82956.2325690426,109088.94831815941
56995961.0,82964.65739111404,109137.68836777276
57015961.0,82989.68839239972,109212.4655012086
57035961.0,83021.90357294839,109311.57045890467
57055961.0,83048.05313102444,109424.3567439818
57075961.0,83077.1422087859,109520.09418534969
57095961.0,83099.97456349712,109623.88428159489
57116961.0,83122.15713571884,109723.9008613362
57136961.0,83142.30338385487,109828.15730782038
57156961.0,83162.94617840019,109927.97241453931
57176961.0,83197.10356298034,110033.63911852524
57196961.0,83210.0595745068,110008.82902614094
57216961.0,83133.87125441628,109565.48125060942
57236961.0,82957.27210268399,108867.08232732558
57256961.0,82788.85200778767,108313.81076091371
57276961.0,82701.50431087261,108047.27587845646
57296961.0,82678.76937642964,108027.90680686582
57317961.0,82704.59169069788,108138.58628270833
57337961.0,82740.0038820354,108290.66869774548
57357961.0,82771.76428444935,108427.78460201774
57377961.0,82806.59653175258,108536.74927015445
57397961.0,82836.97211500908,108639.81274637132
57417961.0,82874.28549521478,108760.0924925492
57437961.0,82910.34331992528,108897.98534439338
57457961.0,82937.44491273332,108990.497793739
57477961.0,82956.57183938943,109026.79178143514
57498961.0,82949.28228012158,109022.34976657208
57518961.0,82936.2805905237,108983.51620431541
57538961.0,82936.2511010489,108973.58624790976
57558961.0,82940.30876980846,109005.72851714864
57578961.0,82963.9531579582,109065.45724127674
57598961.0,82991.64825567858,109157.31992466592
57618961.0,83019.30270213468,109264.11677970263
57638961.0,83052.70498238289,109373.157363276
57658961.0,83070.50059403112,109475.69542249176
57679961.0,83094.44748574561,109582.27430159971
57699961.0,83121.24162311599,109687.94487720427
57719961.0,83144.45975033878,109787.58817280785
57739961.0,83173.64696285313,109880.98579755868
57759961.0,83197.97180872594,109948.4364188025
57779961.0,83221.43481795385,110005.4784879027
57799961.0,83233.72461711479,110059.89720649284
57819961.0,83247.18749901588,110105.64462549426
57839961.0,83249.84031177561,110146.9626994642
57860961.0,83249.62013455409,110212.7852695045
57880961.0,83264.52012473406,110154.9979160862
57900961.0,83174.88748451452,109669.94356505794
57920961.0,82974.29981249243,108889.36368150568
57940961.0,82790.11641252475,108242.9852572312
57960961.0,82676.38694038778,107899.87998259568
57980961.0,82645.78244266796,107823.64189872061
58000961.0,82664.6512311411,107927.21583387577
58020961.0,82704.85742706382,108084.51367176024
58041961.0,82744.63512381952,108238.13062173841
58061961.0,82774.02784218993,108382.93781444166
58081961.0,82806.65274585965,108474.13590701748
58101961.0,82828.75466765297,108564.8790039666
58121961.0,82857.8702415959,108682.54688628914
58141961.0,82895.07118841595,108772.74011069909
58161961.0,82916.57237439403,108836.53817031604
58181961.0,82926.63816191652,108848.58317963596
58201961.0,82920.89503177052,108825.17040615976
58222961.0,82910.29747647446,108802.16012382317
58242961.0,82910.45920072461,108808.17385402422
58262961.0,82921.09245778644,108867.48889943873
58282961.0,82943.59385914289,108958.20370834859
58302961.0,82979.93388338812,109075.6897179429
58322961.0,83019.34707421708,109188.09345266265
58342961.0,83047.95992896275,109295.09024609649
58362961.0,83070.96225360777,109397.7160688696
58382961.0,83095.13824262563,109488.18655026623
58402961.0,83119.56575960483,109592.4555742297
58423961.0,83139.58023049592,109681.18484877757
58443961.0,83159.26495771718,109762.01916013396
58463961.0,83179.59592246123,109837.54070945093
58483961.0,83201.40592702282,109893.70849545262
58503961.0,83222.93553128405,109935.94361016035
58523961.0,83229.0653036501,109961.78483019955
58543961.0,83233.39973354393,110004.87521861921
58563961.0,83243.09845829385,110054.61111392788
58583961.0,83255.69843933798,110108.96711276783
58604961.0,83242.40677098084,109984.32484685161
58624961.0,83128.30026932253,109424.3753669662
58644961.0,82932.15762991684,108666.65843190646
58664961.0,82757.46875131768,108075.93055016207
58684961.0,82662.44882702336,107775.65401222829
58704961.0,82643.36339022304,107752.02488448832
58724961.0,82664.69376648552,107854.81992462181
58744961.0,82700.38035156413,108005.38171768813
58764961.0,82739.86229492212,108163.27541319045
58785961.0,82767.3930486791,108274.86642975282
58805961.0,82793.47689166474,108389.78114102871
58825961.0,82831.11408968209,108524.198238719
58845961.0,82870.09268240833,108648.41460057636
58865961.0,82904.48212585936,108732.44234122426
58885961.0,82915.07663557866,108755.20261028345
58905961.0,82912.16748285491,108737.22666103445
58925961.0,82902.67699773161,108693.97550992851
58945961.0,82888.19907212813,108676.98783927828
58966961.0,82898.80950358322,108713.72409045818
58986961.0,82911.48136636366,108775.51214765724
59006961.0,82928.85203036,108875.61344600789
59026961.0,82968.512300298,108999.81603641497
59046961.0,83006.3350726428,109128.79315920893
59066961.0,83047.51008251095,109266.10991567989
59086961.0,83085.39105963035,109386.69880564013
59106961.0,83111.59628173313,109501.89561337388
59126961.0,83139.05278209755,109612.83220830181
59147961.0,83163.22174486128,109708.81690443782
59167961.0,83186.76026850751,109803.88113439103
59187961.0,83217.77158344,109904.33309210304
59207961.0,83245.86406399074,110009.25277749781
59227961.0,83274.8363890324,110091.13037148371
59247961.0,83302.450246997,110158.5232892223
59267961.0,83313.63050159666,110223.01836275682
59287961.0,83325.62227419051,110283.76553716761
59307961.0,83335.006896433,110331.31152071172
59328961.0,83343.83703689907,110382.93592718433
59348961.0,83363.296253066,110427.61947654505
59368961.0,83319.84007139102,110158.5796295942
59388961.0,83168.19678336012,109473.56017743927
59408961.0,82977.21081432227,108743.36111314643
59428961.0,82826.18159649071,108234.20980486184
59448961.0,82749.21653561218,108028.55774039568
59468961.0,82748.15496153504,108076.30887789428
59488961.0,82788.21785247083,108229.52276471096
59509961.0,82831.78320663357,108422.62765803482
59529961.0,82878.51313745552,108623.98945760354
59549961.0,82924.01172120054,108782.66053557003
59569961.0,82962.65048997397,108913.3615655975
59589961.0,83004.71170530701,109063.1091399958
59609961.0,83042.26966731361,109178.37757315411
59629961.0,83061.31115851771,109218.12123724286
59649961.0,83059.1570951453,109205.36756577075
59669961.0,83040.8561140065,109139.90974226277
59690961.0,83022.66802127082,109077.25757523514
59710961.0,83011.32349420647,109062.53479317352
59730961.0,83011.15367684944,109074.60401708337
59750961.0,83028.73282346141,109134.39075901179
59770961.0,83061.34436383369,109241.08227760906
59790961.0,83100.52946905096,109361.99621141158
59810961.0,83129.87562470921,109486.00974606376
59830961.0,83158.17288336657,109599.05067356843
59850961.0,83188.74892999162,109711.74315253716
59871961.0,83209.34539137356,109823.12683808204
59891961.0,83235.08711308872,109927.19720169365
59911961.0,83262.46972647402,110032.78668074409
59931961.0,83287.94381335133,110127.95767637689
59951961.0,83314.78146248791,110211.87878093001
59971961.0,83332.46175214436,110284.11967123806
59991961.0,83355.35173092733,110347.62423716292
60011961.0,83376.50581461051,110417.70399656967
60031961.0,83391.18090244384,110488.25117401435
60052961.0,83415.54723901491,110569.62594456105
60072961.0,83430.98494069692,110659.61444298715
60092961.0,83445.0181978643,110728.10790738171
60112961.0,83474.98314182034,110827.94611789958
60132961.0,83488.13252735365,110814.3068443473
60152961.0,83413.56195108662,110363.47313549204
60172961.0,83229.85028389865,109619.500660481
60192961.0,83039.72843786675,108957.37305905296
60212961.0,82911.85918155112,108520.45398243875
60232961.0,82840.54338996511,108357.12697642256
60253961.0,82834.35153995795,108393.2019315658
60273961.0,82869.5994459833,108524.99769392388
60293961.0,82916.78878995571,108722.16944507096
60313961.0,82971.81717244073,108920.45635791213
60333961.0,83028.30658000986,109104.05628858523
60353961.0,83080.72570785205,109291.54626746158
60373961.0,83124.08942601687,109461.61240969428
60393961.0,83156.01351870823,109590.8555063763
60413961.0,83171.54807832876,109622.79135933303
60434961.0,83156.7702021678,109561.61904867699
60454961.0,83129.45641357731,109486.07854510508
60474961.0,83118.5602076313,109441.12265243786
60494961.0,83118.67807422261,109444.4930461848
60514961.0,83135.114040953,109488.25927018333
60534961.0,83161.82217743852,109573.1261389325
60554961.0,83187.53913272286,109682.81618938959
60574961.0,83219.19331350269,109794.34957590638
60594961.0,83245.55240969837,109930.7941586183
60615961.0,83280.28135115249,110082.14581318187
60635961.0,83319.91662014963,110223.8556752658
60655961.0,83348.52717455948,110361.67308162746
60675961.0,83387.57139701559,110494.15194902165
60695961.0,83425.88662035813,110616.22084765357
60715961.0,83457.76176544635,110718.65497682962
60735961.0,83482.76586723422,110812.5266015931
60755961.0,83499.20627481831,110924.09377069309
60775961.0,83525.44753289977,111015.95967142278
60796961.0,83542.59747411298,111080.92303164223
60816961.0,83560.64477579141,111171.60174672132
60836961.0,83585.251437075,111243.49507696806
60856961.0,83604.52851199562,111331.63975850011
60876961.0,83633.52535702442,111394.27036362852
60896961.0,83585.04854717627,111054.57107387397
60916961.0,83416.73387216969,110328.97384160358
60936961.0,83229.00749212336,109650.64862368986
60956961.0,83086.34050957837,109191.28235363474
60977961.0,83012.58583694082,108985.36492723605
60997961.0,83005.6174177012,109000.44823936641
61017961.0,83037.22618092372,109136.06374149374
61037961.0,83085.35094673405,109344.4120641679
61057961.0,83150.07449487885,109575.7825492177
61077961.0,83221.05054776545,109797.2754209931
61097961.0,83271.91566547527,110008.94005362212
61117961.0,83326.35099921284,110222.03334765462
61137961.0,83377.80914398776,110398.27870837087
61158961.0,83396.382180051,110481.58362861522
61178961.0,83400.19437957974,110462.69902132166
61198961.0,83378.30621277326,110367.72447053363
61218961.0,83345.29596993273,110268.72505542719
61238961.0,83334.84377505799,110204.40370410933
61258961.0,83329.34822904987,110191.32495224022
61278961.0,83343.27046806316,110243.91822832209
61298961.0,83369.9815220197,110327.11934270275
61318961.0,83385.72989324539,110431.63372454216
61339961.0,83412.00191153481,110552.02380573974
61359961.0,83440.13305151316,110676.37068093628
61379961.0,83473.76227991903,110811.95103237793
61399961.0,83514.09074657803,110930.28068110529
61419961.0,83542.18970252995,111041.52324254473
61439961.0,83570.76183717426,111150.71394219267
61459961.0,83592.64320467334,111241.41474756398
61479961.0,83612.21869308034,111340.61415945693
61499961.0,83631.35974217068,111405.86283372696
61520961.0,83645.07484931656,111491.35205721429
61540961.0,83656.40048711952,111499.53115392826
61560961.0,83580.68640072244,111066.29803709849
61580961.0,83402.07927733727,110358.63374063537
61600961.0,83235.80636043957,109783.13740844882
61620961.0,83132.46420601866,109422.4374775335
61640961.0,83086.26140953283,109297.50691599553
61660961.0,83083.42944739285,109342.76849989858
61680961.0,83113.41249487974,109477.02150800225
61701961.0,83158.2312849242,109675.88072004971
61721961.0,83202.97829308095,109888.97243689396
61741961.0,83264.81875397387,110110.85567414301
61761961.0,83328.13326463626,110340.9727317974
61781961.0,83381.17749874269,110539.36433812993
61801961.0,83422.76194381577,110662.79310534621
61821961.0,83436.04514636935,110683.97392418377
61841961.0,83423.49068280411,110613.54214630343
61861961.0,83388.701355041,110495.2292745553
61882961.0,83351.19221385398,110379.18501785153
61902961.0,83333.68240296844,110311.76908421621
61922961.0,83327.87996136991,110311.97399511938
61942961.0,83333.71535039254,110367.91383703606
61962961.0,83361.83162547082,110451.789148094
61982961.0,83390.23823007481,110552.36543569087
62002961.0,83416.09882835794,110684.16102219548
62022961.0,83451.37966815855,110811.68772949415
62042961.0,83478.184622038,110926.41825646271
62063961.0,83504.01733454186,111052.94379488828
62083961.0,83528.24700801683,111153.04760898923
62103961.0,83553.6918880259,111270.82220484414
62123961.0,83573.03573113421,111274.27139510798
62143961.0,83493.52233817588,110842.86668289878
62163961.0,83318.92617703712,110146.2376841402
62183961.0,83154.148268097,109565.3819825591
62203961.0,83039.63619503728,109209.89408401157
62223961.0,82990.89562138186,109096.30869226388
62244961.0,82990.9314165387,109149.16534183547
62264961.0,83018.30777033596,109296.22464713594
62284961.0,83068.5636141023,109498.79166276695
62304961.0,83120.83079299727,109701.29513050104
62324961.0,83184.34615099535,109925.73195378864
62344961.0,83252.58472743604,110158.92922345841
62364961.0,83302.0340025135,110345.01564292521
62384961.0,83335.98858774744,110457.28365756744
62404961.0,83343.22316626931,110456.40733171017
62425961.0,83319.36764592354,110370.30681032417
62445961.0,83287.40721730563,110269.58955300065
62465961.0,83263.76122573731,110183.60251976905
62485961.0,83247.46851904142,110142.83071914609
62505961.0,83246.32905337535,110158.87650780994
62525961.0,83262.43863650206,110208.77035035484
62545961.0,83279.58892666071,110287.14047229475
62565961.0,83302.27588024552,110385.96664244491
62585961.0,83326.85683945735,110480.42136981721
62606961.0,83344.87214399184,110591.17918442492
62626961.0,83366.8525998284,110701.8343053188
62646961.0,83398.25418042869,110826.08962490522
62666961.0,83429.79638946927,110918.16419150459
62686961.0,83391.18813008332,110623.49025335361
62706961.0,83233.36725530472,109937.94160852232
62726961.0,83039.57283124179,109293.3004082429
62746961.0,82904.1607358944,108863.98276829447
62766961.0,82838.72912575325,108675.85052482251
62787961.0,82823.21040083165,108681.1870514929
62807961.0,82844.23989298483,108784.89695925306
62827961.0,82888.77945694509,108942.71661811865
62847961.0,82936.13857765173,109100.34129176417
62867961.0,82978.80928325394,109264.47143934015
62887961.0,83021.67918001596,109438.28886303754
62907961.0,83065.31002958007,109599.62802692947
62927961.0,83096.73318000924,109703.0925436705
62947961.0,83098.1103229075,109709.48741277539
62968961.0,83078.66496772454,109647.35081215369
62988961.0,83049.51883758396,109549.14285029726
63008961.0,83019.40164768598,109458.70499190762
63028961.0,83006.9183391092,109409.85684547751
63048961.0,83006.14935675488,109413.53124397874
63068961.0,83016.34861911825,109466.20299200984
63088961.0,83044.42194978366,109553.35254513705
63108961.0,83072.47360462081,109659.52702367218
63128961.0,83094.47933682264,109765.14684474611
63149961.0,83120.26514789456,109882.41687498298
63169961.0,83139.18299190069,109988.06274014917
63189961.0,83163.56498026855,110106.21160880229
63209961.0,83200.5481232802,110183.95414425025
63229961.0,83156.6593399298,109874.55418530597
63249961.0,82989.3772079616,109162.39171346303
63269961.0,82792.0618458689,108473.50371432179
63289961.0,82647.17461003014,108020.86737394733
63309961.0,82581.61249147984,107826.55606067416
63329961.0,82570.8850768083,107845.26288179701
63350961.0,82586.1768465876,107957.86662539306
63370961.0,82625.44112824198,108106.59845891033
63390961.0,82665.8004722076,108264.82815706739
63410961.0,82705.03573283237,108405.45096553912
63430961.0,82746.95477799966,108538.01631744803
63450961.0,82781.1687560431,108680.36347298595
63470961.0,82820.16643165766,108805.13437489019
63490961.0,82840.35251998335,108850.87396169279
63510961.0,82826.81859918885,108805.24551021925
63531961.0,82798.20258844116,108717.13545369648
63551961.0,82769.08986792111,108631.24053455557
63571961.0,82760.11912600946,108594.2180065607
63591961.0,82759.43964102273,108618.4179856835
63611961.0,82774.25782693924,108681.22989170683
63631961.0,82809.60870074226,108781.07983760044
63651961.0,82839.54358668864,108894.14352864475
63671961.0,82868.13976127331,109002.60111099432
63691961.0,82891.41042223491,109122.26754846977
63712961.0,82919.23566586514,109242.5465428179
63732961.0,82953.7521000092,109340.52658316898
63752961.0,82978.72308869996,109446.09605511218
63772961.0,82986.1147385852,109393.40012791997
63792961.0,82890.36124065539,108877.00747557044
63812961.0,82676.78746625023,108066.88147858864
63832961.0,82474.05385342753,107381.12769299332
63852961.0,82345.32217679205,106989.95957520373
63872961.0,82293.53955336554,106905.66071058426
63893961.0,82305.97707515824,106992.30441987122
63913961.0,82337.45812432352,107117.4417575352
63933961.0,82379.02188645935,107279.84595763465
63953961.0,82425.83308936696,107443.06743113653
63973961.0,82463.32714032342,107578.27668328519
63993961.0,82507.9047320851,107715.58052622524
64013961.0,82542.47103327053,107850.10534825257
64033961.0,82560.05989034593,107954.59870736342
64053961.0,82579.17785105135,107992.18096324381
64074961.0,82572.34835115034,107968.08531574551
64094961.0,82554.52905339055,107923.42839610379
64114961.0,82553.47345597655,107890.00889658657
64134961.0,82554.57866330902,107914.62060414694
64154961.0,82570.67016439638,107980.41431202163
64174961.0,82602.35095275965,108062.69765785252
64194961.0,82627.88474984889,108156.71034317536
64214961.0,82654.09420399775,108259.77543834521
64234961.0,82686.87993533883,108386.86985777758
64255961.0,82710.10368292799,108492.53137576775
64275961.0,82736.1597430612,108604.14390541258
64295961.0,82768.2803127412,108732.17551535343
64315961.0,82798.02321071138,108832.22391230491
64335961.0,82837.98432663946,108931.89803084421
64355961.0,82857.07753494535,109000.98621163181
64375961.0,82868.15701589454,109060.43588116317
64395961.0,82858.63782529876,108932.56318512069
64415961.0,82726.1322399913,108324.11421206295
64436961.0,82503.32613898223,107499.65428669826
64456961.0,82304.09679173896,106874.4737349024
64476961.0,82194.8817520274,106569.0394011011
64496961.0,82179.55462718694,106534.48430599153
64516961.0,82205.64746184697,106630.87115967448
64536961.0,82248.69234451695,106788.18233810534
64556961.0,82293.7030904275,106958.33997176874
64576961.0,82333.10337854008,107099.05868613959
64596961.0,82368.15313231648,107221.70610319023
64617961.0,82389.5041377655,107345.2468054411
64637961.0,82416.1781663722,107476.29999027282
64657961.0,82451.40904458132,107575.03193116214
64677961.0,82474.10357149359,107620.65909460296
64697961.0,82484.5424060903,107611.17835388616
64717961.0,82479.44700695819,107561.94755014093
64737961.0,82464.31449415487,107535.48020481883
64757961.0,82466.2323895026,107556.00258419145
64777961.0,82485.69183702487,107621.53182545298
64798961.0,82505.4097322325,107721.67423772899
64818961.0,82534.672356077,107835.75976236394
64838961.0,82571.380961355,107963.17507418891
64858961.0,82603.54073901565,108097.7318217138
64878961.0,82646.8223301919,108223.72627262863
64898961.0,82685.14224733731,108333.67599428832
64918961.0,82711.75862774278,108442.57796031257
64938961.0,82741.22932331638,108547.21373442862
64958961.0,82759.31823857216,108633.99630598162
64979961.0,82776.05330311856,108705.16160015775
64999961.0,82800.50736185253,108767.84791505491
65019961.0,82819.40002566448,108838.76707350358
65039961.0,82828.46806717818,108899.98549521291
65059961.0,82852.3431334766,108952.28591125814
65079961.0,82849.29255927289,108828.05372195705
65099961.0,82722.23931258376,108262.14659742509
65119961.0,82515.5884965858,107471.79341900657
65139961.0,82327.45363975532,106854.55858931137
65160961.0,82213.54666329813,106538.862986364
65180961.0,82192.01444162519,106515.25120429875
65200961.0,82219.7393475884,106642.19394622897
65220961.0,82266.71983414919,106802.37685925316
65240961.0,82318.22335619271,106972.29897156096
65260961.0,82368.69355547545,107117.71552647502
65280961.0,82401.73342320035,107237.69588472394
65300961.0,82426.30379092638,107365.4838027991
65320961.0,82472.95271404316,107504.69001693261
65341961.0,82501.96178159275,107608.83576283985
65361961.0,82512.23149897708,107652.21706083254
65381961.0,82520.82544685532,107641.61679719733
65401961.0,82515.25047933473,107616.18815666332
65421961.0,82524.78693762427,107630.24962659727
65441961.0,82547.34050815002,107682.69727685032
65461961.0,82567.48430306811,107764.88406018913
65481961.0,82593.2224712567,107866.47794969846
65501961.0,82623.98696395403,107976.83153712201
65522961.0,82655.62428157506,108104.17445811967
65542961.0,82681.46863260103,108225.71317184364
65562961.0,82716.97409821938,108345.17978185878
65582961.0,82758.39609665857,108482.52678868151
65602961.0,82794.79544967462,108611.60864256015
65622961.0,82831.87508076374,108711.3465542814
65642961.0,82851.98745100474,108781.215201504
65662961.0,82869.35165222941,108848.56650425677
65682961.0,82892.7497248606,108915.75510076222
65703961.0,82902.75358414924,108966.87526706673
65723961.0,82908.84438986516,109017.40059709665
65743961.0,82922.27597701218,109068.80049059159
65763961.0,82946.61869106605,109126.8862833084
65783961.0,82967.44728640642,109197.01395718081
65803961.0,82990.22117445519,109283.56889028252
65823961.0,82996.65494566981,109200.6668568909
65843961.0,82898.57047329101,108686.1574353244
65863961.0,82708.68133072283,107948.6821627816
65883961.0,82531.75960329873,107358.89052560007
65904961.0,82430.16239314417,107044.15223708411
65924961.0,82405.01355677002,107003.80672028862
65944961.0,82420.63228044048,107117.47960107347
65964961.0,82468.55055469827,107290.59406220986
65984961.0,82528.76796218407,107474.58293449468
66004961.0,82571.83470346768,107631.66546563088
66024961.0,82612.44585289732,107780.12300509115
66044961.0,82651.42999497912,107925.03276573654
66064961.0,82684.01337578343,108047.97151820674
66085961.0,82706.23588706357,108110.92291488819
66105961.0,82708.43455078473,108102.24592734258
66125961.0,82702.61426647352,108057.2507095291
66145961.0,82695.06701003025,108007.92482512794
66165961.0,82694.36915234859,107985.46413929256
66185961.0,82704.47162904283,108011.94508081747
66205961.0,82716.48769328737,108075.56785054553
66225961.0,82737.94765515532,108164.08808804084
66245961.0,82766.2661681898,108278.51460189495
66266961.0,82793.0001451119,108409.41430929747
66286961.0,82830.21022689775,108535.4652803181
66306961.0,82871.8289931324,108658.49066936667
66326961.0,82903.53416708455,108791.35778512998
66346961.0,82932.31696436962,108905.34086538361
66366961.0,82961.05017042095,108991.72438981489
66386961.0,82988.91520602306,109065.70742928755
66406961.0,83005.51946551171,109127.13631025229
66426961.0,83013.1323657654,109178.65032115304
66447961.0,83024.69343445075,109229.45576353709
66467961.0,83033.76564541155,109287.80156844726
66487961.0,83045.18415659702,109330.91013368257
66507961.0,83065.33425189591,109385.43992450056
66527961.0,83083.05903676998,109385.24620367747
66547961.0,83028.29926964076,109051.06574024605
66567961.0,82869.36794750782,108396.12082456438
66587961.0,82698.91914887384,107782.5617559265
66607961.0,82577.83915199785,107415.80984114959
66628961.0,82534.65437893283,107316.06846102573
66648961.0,82556.15677597097,107403.87240600261
66668961.0,82585.82835094504,107570.26679462235
66688961.0,82640.78357038254,107775.97564361751
66708961.0,82708.71687425868,107976.45636611155
66728961.0,82757.38461813137,108148.58786621335
66748961.0,82805.19801999023,108305.1568958199
66768961.0,82843.2889816087,108438.10184531574
66788961.0,82863.86730769361,108510.47261829507
66809961.0,82865.97414632821,108497.48585592411
66829961.0,82848.55790940765,108427.25669963946
66849961.0,82827.50412536565,108336.52439674686
66869961.0,82814.74425026424,108284.90982310683
66889961.0,82820.92496748068,108303.63004191009
66909961.0,82837.70626406866,108352.39128630879
66929961.0,82855.50233868527,108426.67830959057
66949961.0,82878.00179653004,108529.01401435598
66969961.0,82905.2134386915,108641.67477551597
66990961.0,82935.45800939936,108766.04881138401
67010961.0,82969.52345174763,108897.63409613333
67030961.0,83006.52888321545,109020.40829258201
67050961.0,83035.38918252029,109131.0915477484
67070961.0,83065.80326958538,109237.34232386807
67090961.0,83098.66309490938,109320.41376371989
67110961.0,83117.71070597458,109395.08918347018
67130961.0,83131.80185381958,109459.52314018592
67150961.0,83144.91592429398,109507.0414829642
67171961.0,83155.18999584702,109547.07873632903
67191961.0,83123.85968113977,109337.2727406432
67211961.0,82995.04655528741,108771.55173175545
