"Data Set 1:Time(s)","Data Set 1:Force(N)","Data Set 1:Respiration Rate(bpm)","Data Set 2:Time(s)","Data Set 2:Force(N)","Data Set 2:Respiration Rate(bpm)","Data Set 3:Time(s)","Data Set 3:Force(N)","Data Set 3:Respiration Rate(bpm)","Data Set 4:Time(s)","Data Set 4:Force(N)","Data Set 4:Respiration Rate(bpm)","Data Set 5:Time(s)","Data Set 5:Force(N)","Data Set 5:Respiration Rate(bpm)"
,,,,,,,,,162.59999999999999,3.2860183715820312,,162.59999999999999,0.8178863525390625,
,,,,,,,,,162.69999999999999,3.2272491455078125,,162.69999999999999,0.80511474609375,
,,,,,,,,,162.80000000000001,3.040740966796875,,162.80000000000001,0.80255889892578125,
,,,,,,,,,162.90000000000001,2.8465576171875,,162.90000000000001,0.794891357421875,
,,,,,,,,,163,2.7673492431640625,,163,0.794891357421875,
,,,,,,,,,163.09999999999999,2.744354248046875,,163.09999999999999,0.79744720458984375,
,,,,,,,,,163.19999999999999,2.7392501831054688,,163.19999999999999,0.777008056640625,
,,,,,,,,,163.30000000000001,2.7520217895507812,,163.30000000000001,0.7718963623046875,
,,,,,,,,,163.40000000000001,2.7724609375,,163.40000000000001,0.7897796630859375,
,,,,,,,,,163.5,2.8031234741210938,,163.5,0.794891357421875,
,,,,,,,,,163.59999999999999,2.8669967651367188,,163.59999999999999,0.79744720458984375,
,,,,,,,,,163.69999999999999,2.88232421875,,163.69999999999999,0.8357696533203125,
,,,,,,,,,163.80000000000001,2.836334228515625,,163.80000000000001,0.943084716796875,
,,,,,,,,,163.90000000000001,2.7954559326171875,,163.90000000000001,1.1296005249023438,
,,,,,,,,,164,2.8056793212890625,,164,1.4285354614257812,
,,,,,,,,,164.09999999999999,2.8210067749023438,,164.09999999999999,1.8424453735351562,
,,,,,,,,,164.19999999999999,2.8772201538085938,,164.19999999999999,2.2435760498046875,
,,,,,,,,,164.30000000000001,3.0816192626953125,,164.30000000000001,2.6191635131835938,
,,,,,,,,,164.40000000000001,3.5415191650390625,,164.40000000000001,3.0535125732421875,
,,,,,,,,,164.5,4.2671356201171875,,164.5,3.4955291748046875,
,,,,,,,,,164.59999999999999,5.1051788330078125,,164.59999999999999,3.9349899291992188,
,,,,,,,,,164.69999999999999,5.8844528198242188,,164.69999999999999,4.4153289794921875,
,,,,,,,,,164.80000000000001,6.6790542602539062,,164.80000000000001,4.8573455810546875,
,,,,,,,,,164.90000000000001,7.5886383056640625,,164.90000000000001,5.1486129760742188,
,,,,,,,,,165,8.56719970703125,,165,5.25592041015625,
,,,,,,,,,165.09999999999999,9.5662078857421875,,165.09999999999999,5.1716079711914062,
,,,,,,,,,165.19999999999999,10.575431823730469,,165.19999999999999,4.916107177734375,
,,,,,,,,,165.30000000000001,11.569328308105469,,165.30000000000001,4.6069564819335938,
,,,,,,,,,165.40000000000001,12.461021423339844,,165.40000000000001,4.2237014770507812,
,,,,,,,,,165.5,13.255630493164062,,165.5,3.6948165893554688,
,,,,,,,,,165.59999999999999,14.047676086425781,,165.59999999999999,3.1710433959960938,
,,,,,,,,,165.69999999999999,15.018577575683594,,165.69999999999999,2.810791015625,
,,,,,,,,,165.80000000000001,16.211761474609375,,165.80000000000001,2.4249801635742188,
,,,,,,,,,165.90000000000001,17.371730804443359,,165.90000000000001,2.138824462890625,
,,,,,,,,,166,18.480602264404297,,166,1.9267578125,
,,,,,,,,,166.09999999999999,20.008491516113281,,166.09999999999999,1.7453536987304688,
,,,,,,,,,166.19999999999999,21.970733642578125,,166.19999999999999,1.5639495849609375,
,,,,,,,,,166.30000000000001,23.720905303955078,,166.30000000000001,1.3723220825195312,
,,,,,,,,,166.40000000000001,25.205360412597656,,166.40000000000001,1.2445755004882812,
,,,,,,,,,166.5,26.664268493652344,,166.5,1.1858062744140625,
,,,,,,,,,166.59999999999999,28.003086090087891,,166.59999999999999,1.1244888305664062,
,,,,,,,,,166.69999999999999,29.219264984130859,,166.69999999999999,1.0657196044921875,
,,,,,,,,,166.80000000000001,30.172283172607422,,166.80000000000001,0.9941864013671875,
,,,,,,,,,166.90000000000001,30.455886840820312,,166.90000000000001,0.9200897216796875,
,,,,,,,,,167,29.873348236083984,,167,0.89453887939453125,
,,,,,,,,,167.09999999999999,28.664833068847656,,167.09999999999999,0.8817596435546875,
,,,,,,,,,167.19999999999999,27.320899963378906,,167.19999999999999,0.8638763427734375,
,,,,,,,,,167.30000000000001,26.166042327880859,,167.30000000000001,0.8587646484375,
,,,,,,,,,167.40000000000001,25.108272552490234,,167.40000000000001,0.8740997314453125,
,,,,,,,,,167.5,24.139926910400391,,167.5,0.9379730224609375,
,,,,,,,,,167.59999999999999,23.649368286132812,,167.59999999999999,1.1014938354492188,
,,,,,,,,,167.69999999999999,23.250785827636719,,167.69999999999999,1.3416595458984375,
,,,,,,,,,167.80000000000001,22.456180572509766,,167.80000000000001,1.640594482421875,
,,,,,,,,,167.90000000000001,21.043266296386719,,167.90000000000001,2.0238494873046875,
,,,,,,,,,168,19.581806182861328,,168,2.4249801635742188,
,,,,,,,,,168.09999999999999,18.503597259521484,,168.09999999999999,2.810791015625,
,,,,,,,,,168.19999999999999,17.611900329589844,,168.19999999999999,3.2400283813476562,
,,,,,,,,,168.30000000000001,16.692100524902344,,168.30000000000001,3.6999282836914062,
,,,,,,,,,168.40000000000001,15.764640808105469,,168.40000000000001,4.144500732421875,
,,,,,,,,,168.5,14.855056762695312,,168.5,4.5532989501953125,
,,,,,,,,,168.59999999999999,13.97613525390625,,168.59999999999999,4.8471221923828125,
,,,,,,,,,168.69999999999999,13.086997985839844,,168.69999999999999,4.9518814086914062,
,,,,,,,,,168.80000000000001,12.108428955078125,,168.80000000000001,4.97998046875,
,,,,,,,,,168.90000000000001,11.203964233398438,,168.90000000000001,4.8905563354492188,
,,,,,,,,,169,10.549880981445312,,169,4.640167236328125,
,,,,,,,,,169.09999999999999,10.03887939453125,,169.09999999999999,4.162384033203125,
,,,,,,,,,169.19999999999999,9.5789794921875,,169.19999999999999,3.5772857666015625,
,,,,,,,,,169.30000000000001,9.111419677734375,,169.30000000000001,3.094390869140625,
,,,,,,,,,169.40000000000001,8.6310806274414062,,169.40000000000001,2.7341384887695312,
,,,,,,,,,169.5,8.2043914794921875,,169.5,2.4454193115234375,
,,,,,,,,,169.59999999999999,7.8569107055664062,,169.59999999999999,2.1873703002929688,
,,,,,,,,,169.69999999999999,7.4327850341796875,,169.69999999999999,1.972747802734375,
,,,,,,,,,169.80000000000001,6.8732376098632812,,169.80000000000001,1.7453536987304688,
,,,,,,,,,169.90000000000001,6.3724594116210938,,169.90000000000001,1.5435104370117188,
,,,,,,,,,170,6.0147552490234375,7.6857390403747559,170,1.43109130859375,14.603615760803223
,,,,,,,,,170.09999999999999,5.7669219970703125,,170.09999999999999,1.3365554809570312,
,,,,,,,,,170.19999999999999,5.577850341796875,,170.19999999999999,1.2420196533203125,
,,,,,,,,,170.30000000000001,5.3913345336914062,,170.30000000000001,1.162811279296875,
,,,,,,,,,170.40000000000001,5.192047119140625,,170.40000000000001,1.0682754516601562,
,,,,,,,,,170.5,5.0106430053710938,,170.5,0.978851318359375,
,,,,,,,,,170.59999999999999,4.8854446411132812,,170.59999999999999,0.93541717529296875,
,,,,,,,,,170.69999999999999,4.622283935546875,,170.69999999999999,0.904754638671875,
,,,,,,,,,170.80000000000001,4.3182373046875,,170.80000000000001,0.86643218994140625,
,,,,,,,,,170.90000000000001,4.106170654296875,,170.90000000000001,0.84854888916015625,
,,,,,,,,,171,3.9579849243164062,,171,0.822998046875,
,,,,,,,,,171.09999999999999,3.8711090087890625,,171.09999999999999,0.80767059326171875,
,,,,,,,,,171.19999999999999,3.8251190185546875,,171.19999999999999,0.85366058349609375,
,,,,,,,,,171.30000000000001,3.8149032592773438,,171.30000000000001,0.9839630126953125,
,,,,,,,,,171.40000000000001,3.7919082641601562,,171.40000000000001,1.2062454223632812,
,,,,,,,,,171.5,3.7586898803710938,,171.5,1.5051803588867188,
,,,,,,,,,171.59999999999999,3.6871490478515625,,171.59999999999999,1.81689453125,
,,,,,,,,,171.69999999999999,3.480194091796875,,171.69999999999999,2.1311569213867188,
,,,,,,,,,171.80000000000001,3.2451400756835938,,171.80000000000001,2.49652099609375,
,,,,,,,,,171.90000000000001,3.1429367065429688,,171.90000000000001,2.874664306640625,
,,,,,,,,,172,3.1199417114257812,,172,3.242584228515625,
,,,,,,,,,172.09999999999999,3.1199417114257812,,172.09999999999999,3.6079483032226562,
,,,,,,,,,172.19999999999999,3.1531600952148438,,172.19999999999999,3.9273223876953125,
,,,,,,,,,172.30000000000001,3.27069091796875,,172.30000000000001,4.1879348754882812,
,,,,,,,,,172.40000000000001,3.6181640625,,172.40000000000001,4.3872222900390625,
,,,,,,,,,172.5,4.244140625,,172.5,4.4408798217773438,
,,,,,,,,,172.59999999999999,4.972320556640625,,172.59999999999999,4.37445068359375,
,,,,,,,,,172.69999999999999,5.7158203125,,172.69999999999999,4.2134857177734375,
,,,,,,,,,172.80000000000001,6.5027618408203125,,172.80000000000001,4.0244140625,
